tag class CFIHOS unique code,tag class name,equipment class CFIHOS unique code,equipment class name,tag or equipment class relationship reason for mapping,data_origin,is_real,source_artifact_id,source_archive_member,source_row,annotation_origin,verification_status
CFIHOS-30000671,flow element,CFIHOS-30000185,positive displacement flow element,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,314,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000671,flow element,CFIHOS-30000259,thermal flow element,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,315,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000671,flow element,CFIHOS-30000482,turbine flow meter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,316,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000671,flow element,CFIHOS-30000486,venturi tube,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,317,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000428,flow gauge,CFIHOS-30000428,flow gauge,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,318,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000063,flow orifice plate,CFIHOS-30000063,flow orifice plate,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,319,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000429,flow regulator,CFIHOS-30000429,flow regulator,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,320,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000430,flow switch,CFIHOS-30000430,flow switch,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,321,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000662,flow totalizer,CFIHOS-30000662,flow totalizer,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,322,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000643,flow transmitter,CFIHOS-30000406,coriolis mass flow meter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,323,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000643,flow transmitter,CFIHOS-30000031,differential pressure flow transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,324,source_reference_record,source_reference_record_unreviewed
